concept_id|concept_code
36313400|10027876
36313401|10061293
36313402|10027878
36313403|10027880
36313404|10027882
36313405|10061708
36313406|10061294
36313407|10059473
36313408|10067238
36313409|10052229
36313410|10052230
36313411|10050924
36313412|10050961
36313413|10050766
36313414|10059472
36313415|10052225
36313416|10052226
36313417|10050966
36313418|10050986
36313419|10050985
36313420|10059470
36313421|10052227
36313422|10052228
36313423|10062772
36313424|10068498
36313425|10068500
36313426|10068499
36313427|10068495
36313428|10068497
36313429|10068496
36313430|10029377
36313431|10029360
36313432|10029361
36313433|10029362
36313434|10029363
36313435|10061313
36313436|10029366
36313437|10029368
36313438|10029370
36313439|10061886
36313440|10061867
36313441|10061868
36313442|10029374
36313443|10061709
36313444|10061869
36313445|10061870
36313446|10059467
36313447|10058134
36313448|10052223
36313449|10052224
36313450|10029378
36313451|10051006
36313452|10035230
36313453|10058024
36313454|10035231
36313455|10035232
36313456|10058773
36313457|10058774
36313458|10058753
36313459|10050968
36313460|10050987
36313461|10050767
36313462|10064605
36313463|10056383
36313464|10056368
36313465|10059741
36313466|10057284
36313467|10051318
36313468|10057264
36313469|10057283
36313470|10047937
36313471|10059478
36313472|10059479
36313473|10059480
36313474|10047939
36313475|10047940
36313476|10047942
36313477|10047943
36313478|10047944
36313479|10059908
36313480|10062137
36313481|10060798
36313482|10053436
36313483|10058365
36313484|10058394
36313485|10004791
36313486|10004792
36313487|10004793
36313488|10008598
36313489|10008599
36313490|10008600
36313491|10008621
36313492|10008622
36313493|10008623
36313494|10053371
36313495|10053373
36313496|10053372
36313497|10014802
36313498|10014803
36313499|10014804
36313500|10014806
36313501|10014807
36313502|10014808
36313503|10061946
36313504|10066195
36313505|10024707
36313506|10061947
36313507|10061948
36313508|10066085
36313509|10064146
36313510|10057851
36313511|10057850
36313512|10045427
36313513|10045428
36313514|10045429
36313515|10056534
36313516|10056536
36313517|10056535
36313518|10059898
36313519|10060796
36313520|10000028
36313521|10001546
36313522|10001547
36313523|10001549
36313524|10001551
36313525|10001552
36313526|10050287
36313527|10001942
36313528|10001945
36313529|10001946
36313530|10001947
36313531|10003476
36313532|10003477
36313533|10003479
36313534|10003481
36313535|10003482
36313536|10062933
36313537|10062934
36313538|10051345
36313539|10051344
36313540|10051343
36313541|10058528
36313542|10004684
36313543|10067718
36313544|10004685
36313545|10004686
36313546|10053113
36313547|10005362
36313548|10058477
36313549|10049869
36313550|10005364
36313551|10005367
36313552|10005369
36313553|10005370
36313554|10005371
36313555|10005428
36313556|10005429
36313557|10005430
36313558|10005431
36313559|10005432
36313560|10006407
36313561|10006408
36313562|10006409
36313563|10068287
36313564|10052014
36313565|10059697
36313566|10059710
36313567|10059712
36313568|10059711
36313569|10059709
36313570|10017687
36313571|10017688
36313572|10017690
36313573|10017693
36313574|10017694
36313575|10051333
36313576|10019621
36313577|10019622
36313578|10019623
36313579|10019625
36313580|10060026
36313581|10068997
36313582|10060793
36313583|10062685
36313584|10060794
36313585|10060795
36313586|10068358
36313587|10060744
36313588|10060745
36313589|10021209
36313590|10059216
36313591|10052215
36313592|10024275
36313593|10060105
36313594|10024690
36313595|10060106
36313596|10064712
36313597|10066869
36313598|10067337
36313599|10064936
36313600|10059962
36313601|10064558
36313602|10054888
36313603|10062688
36313604|10054795
36313605|10054889
36313606|10065678
36313607|10056614
36313608|10050792
36313609|10059223
36313610|10053124
36313611|10053125
36313612|10059501
36313613|10059504
36313614|10059503
36313615|10059502
36313616|10059505
36313617|10059729
36313618|10059730
36313619|10059728
36313620|10060213
36313621|10060277
36313622|10060276
36313623|10060214
36313624|10060282
36313625|10060281
36313626|10068810
36313627|10068799
36313628|10068798
36313629|10049523
36313630|10057137
36313631|10057108
36313632|10063038
36313633|10065513
36313634|10050692
36313635|10053816
36313636|10053815
36313637|10053814
36313638|10068224
36313639|10068227
36313640|10068226
36313641|10068225
36313642|10050516
36313643|10049439
36313644|10058542
36313645|10058541
36313646|10058529
36313647|10049411
36313648|10064865
36313649|10002795
36313650|10002798
36313651|10002799
36313652|10065515
36313653|10050552
36313654|10060139
36313655|10060138
36313656|10060137
36313657|10060136
36313658|10002807
36313659|10064726
36313660|10002809
36313661|10060055
36313662|10058341
36313663|10058342
36313664|10048678
36313665|10060974
36313666|10060973
36313667|10060972
36313668|10066403
36313669|10066405
36313670|10066404
36313671|10007628
36313672|10007629
36313673|10007630
36313674|10050523
36313675|10009853
36313676|10009854
36313677|10061131
36313678|10061109
36313679|10061110
36313680|10050418
36313681|10059695
36313682|10059708
36313683|10053833
36313684|10022851
36313685|10022852
36313686|10022853
36313687|10022855
36313688|10059939
36313689|10024061
36313690|10024062
36313691|10033993
36313692|10033994
36313693|10033995
36313694|10033996
36313695|10039079
36313696|10057961
36313697|10057962
36313698|10048574
36313699|10039080
36313700|10060198
36313701|10060235
36313702|10060234
36313703|10041227
36313704|10041228
36313705|10041229
36313706|10049539
36313707|10049248
36313708|10051414
36313709|10049249
36313710|10051415
36313711|10049073
36313712|10051418
36313713|10049250
36313714|10051419
36313715|10051416
36313716|10051417
36313717|10007262
36313718|10007266
36313719|10007267
36313720|10064496
36313721|10064095
36313722|10050737
36313723|10063060
36313724|10068470
36313725|10068471
36313726|10053837
36313727|10053834
36313728|10053838
36313729|10053836
36313730|10053835
36313731|10062006
36313732|10067937
36313733|10069022
36313734|10052331
36313735|10060123
36313736|10060141
36313737|10060140
36313738|10050704
36313739|10058012
36313740|10036972
36313741|10036975
36313742|10058022
36313743|10059212
36313744|10049526
36313745|10048621
36313746|10062216
36313747|10059981
36313748|10059983
36313749|10059982
36313750|10063997
36313751|10062730
36313752|10061055
36313753|10051552
36313754|10051554
36313755|10051556
36313756|10051555
36313757|10051557
36313758|10050962
36313759|10050981
36313760|10010126
36313761|10050963
36313762|10050983
36313763|10050982
36313764|10061047
36313765|10061048
36313766|10061049
36313767|10061056
36313768|10010133
36313769|10010134
36313770|10060021
36313771|10060705
36313772|10060704
36313773|10063320
36313774|10068214
36313775|10068213
36313776|10022536
36313777|10060023
36313778|10022538
36313779|10063321
36313780|10063323
36313781|10063322
36313782|10066315
36313783|10044353
36313784|10062876
36313785|10059219
36313786|10053111
36313787|10053112
36313788|10005583
36313789|10005584
36313790|10005585
36313791|10005586
36313792|10005587
36313793|10067535
36313794|10063243
36313795|10063244
36313796|10005588
36313797|10005589
36313798|10005590
36313799|10005591
36313800|10005592
36313801|10005593
36313802|10005594
36313803|10005595
36313804|10005596
36313805|10005597
36313806|10005598
36313807|10005599
36313808|10005600
36313809|10005601
36313810|10005602
36313811|10011476
36313812|10011477
36313813|10011478
36313814|10021496
36313815|10021497
36313816|10021499
36313817|10021500
36313818|10021501
36313819|10060083
36313820|10060867
36313821|10060085
36313822|10060084
36313823|10060866
36313824|10027864
36313825|10037787
36313826|10037788
36313827|10037789
36313828|10053462
36313829|10056362
36313830|10056352
36313831|10049525
36313832|10060979
36313833|10061425
36313834|10061426
36313835|10061429
36313836|10061427
36313837|10065514
36313838|10008413
36313839|10011480
36313840|10066932
36313841|10065605
36313842|10065248
36313843|10066929
36313844|10066928
36313845|10062011
36313846|10063326
36313847|10064650
36313848|10062297
36313849|10061214
36313850|10062502
36313851|10058032
36313852|10064664
36313853|10064663
36313854|10048774
36313855|10058063
36313856|10064981
36313857|10064980
36313858|10064982
36313859|10058280
36313860|10058278
36313861|10053797
36313862|10063240
36313863|10063343
36313864|10063342
36313865|10040929
36313866|10060888
36313867|10040934
36313868|10056605
36313869|10050117
36313870|10004720
36313871|10055056
36313872|10058367
36313873|10058396
36313874|10004800
36313875|10004801
36313876|10004871
36313877|10004872
36313878|10059655
36313879|10059665
36313880|10059664
36313881|10011734
36313882|10061420
36313883|10061421
36313884|10061804
36313885|10059523
36313886|10059531
36313887|10062005
36313888|10062059
36313889|10062058
36313890|10056458
36313891|10056461
36313892|10056462
36313893|10059656
36313894|10062205
36313895|10028893
36313896|10028894
36313897|10068056
36313898|10041208
36313899|10041209
36313900|10041210
36313901|10064808
36313902|10010234
36313903|10010235
36313904|10010236
36313905|10014123
36313906|10014124
36313907|10014805
36313908|10061838
36313909|10061840
36313910|10065149
36313911|10056612
36313912|10056611
36313913|10068979
36313914|10021966
36313915|10029815
36313916|10029816
36313917|10029823
36313918|10058644
36313919|10057208
36313920|10036220
36313921|10036221
36313922|10036222
36313923|10061478
36313924|10061929
36313925|10061930
36313926|10051727
36313927|10061498
36313928|10061499
36313929|10039526
36313930|10039527
36313931|10039528
36313932|10061505
36313933|10059696
36313934|10062152
36313935|10062153
36313936|10050728
36313937|10040722
36313938|10040723
36313939|10040724
36313940|10050499
36313941|10043420
36313942|10043421
36313943|10043422
36313944|10045434
36313945|10061606
36313946|10061607
36313947|10051726
36313948|10062151
36313949|10048064
36313950|10048065
36313951|10048067
36313952|10063911
36313953|10063907
36313954|10053464
36313955|10050735
36313956|10061726
36313957|10061016
36313958|10050540
36313959|10061816
36313960|10064248
36313961|10060020
36313962|10063089
36313963|10056669
36313964|10065440
36313965|10062026
36313966|10061253
36313967|10059938
36313968|10023547
36313969|10023550
36313970|10054052
36313971|10061905
36313972|10049170
36313973|10064834
36313974|10050967
36313975|10049673
36313976|10067620
36313977|10039892
36313978|10067659
36313979|10067658
36313980|10067657
36313981|10057925
36313982|10005422
36313983|10005423
36313984|10005424
36313985|10005425
36313986|10005426
36313987|10064793
36313988|10064234
36313989|10064233
36313990|10051598
36313991|10020050
36313992|10020051
36313993|10020060
36313994|10020061
36313995|10020062
36313996|10064237
36313997|10064236
36313998|10059693
36313999|10052338
36314000|10049030
36314001|10054020
36314002|10054023
36314003|10054021
36314004|10054009
36314005|10054022
36314006|10024900
36314007|10024901
36314008|10024909
36314009|10024910
36314010|10024911
36314011|10063984
36314012|10064235
36314013|10063967
36314014|10058632
36314015|10058633
36314016|10058631
36314017|10058630
36314018|10058634
36314019|10047351
36314020|10047352
36314021|10047360
36314022|10047361
36314023|10047362
36314024|10056630
36314025|10002984
36314026|10002985
36314027|10002986
36314028|10002988
36314029|10002990
36314030|10002991
36314031|10061654
36314032|10002993
36314033|10002994
36314034|10002995
36314035|10002996
36314036|10002997
36314037|10002998
36314038|10003000
36314039|10003002
36314040|10050733
36314041|10065516
36314042|10064002
36314043|10064003
36314044|10067986
36314045|10063145
36314046|10056644
36314047|10056646
36314048|10056645
36314049|10056643
36314050|10059952
36314051|10007667
36314052|10007668
36314053|10007669
36314054|10007670
36314055|10062727
36314056|10067237
36314057|10065365
36314058|10017349
36314059|10065512
36314060|10065511
36314061|10024587
36314062|10024588
36314063|10024591
36314064|10024592
36314065|10024593
36314066|10064796
36314067|10063986
36314068|10063987
36314069|10064800
36314070|10005836
36314071|10005837
36314072|10005838
36314073|10005839
36314074|10005840
36314075|10000456
36314076|10000457
36314077|10000458
36314078|10068417
36314079|10068420
36314080|10068419
36314081|10068418
36314082|10002522
36314083|10002523
36314084|10002526
36314085|10002528
36314086|10002530
36314087|10059961
36314088|10063336
36314089|10059994
36314090|10059993
36314091|10060915
36314092|10060912
36314093|10005537
36314094|10005539
36314095|10005540
36314096|10005632
36314097|10005633
36314098|10005634
36314099|10005635
36314100|10005636
36314101|10061724
36314102|10005705
36314103|10005706
36314104|10005708
36314105|10005709
36314106|10007220
36314107|10064156
36314108|10007223
36314109|10007225
36314110|10007228
36314111|10059883
36314112|10059167
36314113|10059165
36314114|10059168
36314115|10033316
36314116|10033317
36314117|10033318
36314118|10051197
36314119|10033320
36314120|10033322
36314121|10034180
36314122|10058982
36314123|10034181
36314124|10034183
36314125|10058983
36314126|10035766
36314127|10062087
36314128|10035768
36314129|10035769
36314130|10035770
36314131|10065413
36314132|10060064
36314133|10060087
36314134|10060086
36314135|10068421
36314136|10068424
36314137|10068423
36314138|10068422
36314139|10068425
36314140|10068428
36314141|10068427
36314142|10068426
36314143|10068474
36314144|10061346
36314145|10062071
36314146|10062072
36314147|10062073
36314148|10061357
36314149|10065367
36314150|10060022
36314151|10060037
